id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
170014,"4 Level 2 Stations. I charged for an hour from 1:30-2:30pm. No other spots were in use. A very courteously written sign posted at each station reads: ""If not a guest, you may be asked to leave."" I think the spirit of such language implies that one should not abuse such access. In other words, if management sees those 4 spots are always occupied, they may begin sharp-shooting who's parked there.",0,0,1,0,0,1,0,0
137842,"Quick Charging now. This thing is awesome! For those of you that have trouble finding it and don't want to go in and ask, its around back of the showroom, on the side of the sea of Leafs, right next to the fence. Happy Charging.",1,0,0,0,1,0,0,1
52828,"Appears to be operational now, but didn't try it.",1,0,0,0,0,0,0,0
265809,CCS back up and running for Spark EV,1,0,0,0,0,0,0,1
78381,"Keep an eye on EREV (extended range electric vehicle) cars such as Volt & The new BMW , you won't have these issues of being stranded and will still get lots of 100% Electric miles. For example a prankster unplugged all EV cars in the lot the other night. But since I had EREV, I was able to get to my next destination without hassle. This prank has happened to me 3 times in the past 10 months. ",0,1,0,0,1,1,0,1
55283,"Only one EVSE was powered on when I arrived, but all were powered on when I departed. Not sure why, but it certainly makes it difficult to rely on these when they may be ICEd or not even powered. The ""don't use these yet"" signs that I posted a photo of are still taped to the stations.",1,0,1,0,1,1,0,0
231266,"On April 25th the breaker was tripped by 2 cars with higher power chargers. april 29 still had not reset breaker. check may 2, station turned on and working normaly.",1,0,0,0,0,0,0,0
75154,"Enter LA Fitness at light @ Sepulveda & Costco Dr. (No charger at Costco despite blue ""Electric Vehicle Charging Station"" sign pointing into Costco's lot.)",0,0,0,0,0,1,0,0
177047,Error message,1,0,0,0,0,0,0,0
64636,"charged, but only have a range of 77. 1 out of 10 I give it a 6.",1,1,0,0,0,0,0,0
42086,DCQC worked great.,1,0,0,0,0,0,0,0
219190,"Charger is powered on, and the station says unrestricted",1,0,0,0,0,0,0,0
86086,"The charging handle was broken (the plastic halves of the handle were separating and the part that plugs into the car socket was loose) and when I plugged it in to my car, the car beeped madly.  I have a nissan leaf.",1,0,0,0,0,0,0,1
77912,3 Volts charging so didn't get any juice tonight.  Left sign to please plug me in after you're done - to no avail.  So can be busy on a weekend too.,0,0,1,0,1,0,0,0
243843,Silver volt sitting here not charging for at least 30 min. Other station occupied. Ugghhhh,0,0,1,0,1,0,0,0
233474,"""life saver"" even if not DCQC.",1,0,0,0,0,0,0,0
280049,"Screen was broken, beeped when I swiped my ChargePoint card, but plug would not release.",1,0,0,0,0,0,0,0
108267,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
270583,Did a microcharge in the Tesla this weekend,1,0,0,0,0,0,0,1
76342,2 spots available,0,0,1,0,0,0,0,0
209656,Three spots for L1 charging open however L1 on station 2 would not lock the lid.,1,0,1,0,0,0,0,0
295969,"Went tonise the fast charger, not working, ticket number created.",1,0,0,0,0,0,0,0
210054,they said i could not enter garage because it was only allowing contract parkers.,0,0,0,0,0,1,0,0
278579,"Unit 2, the one with the broken touchscreen,  can still be used but you have to call Blink to turn it on. ",1,0,0,0,0,0,0,0
244046,Left one is good!,1,0,0,0,0,0,0,0
72261,4 stations only one in service. Need a charge point card to open a slot so you can plug your own cord in. I scanned my card but still it Won't let you use their charge port. I'll try again and bring my own charging cable. :( too bad this is really close to home and I would have loved to use it. ,1,0,1,0,0,1,0,0
267474,Thanks total eyecare!,0,0,0,0,0,1,0,0
175881,"500V 50A. Works great, but you're never going to go from 0-80% in 30 minutes, especially in Wisconsin with the cold weather. It's closer to 70+ minutes.",1,0,0,0,0,0,1,0
41542,Fantastic!  General Manager Mansoor Mustafa was happy to have a Tesla charging there. ,1,0,0,0,0,1,0,1
89485,Works great.,1,0,0,0,0,0,0,0
239896,Silver Prius parked but not charging -  I see this way too often - one would think EV owners would know better. Two people have posted notes on his window but a policeman will write a ticket if you let them know.,0,0,1,0,0,0,0,0
163490,Fast charge station cannot read any cards. Tried many different ones  to no avail. L2 station working fine and reading cards correctly. ,1,0,0,0,0,0,0,0
189221,Down again. This charger is bipolar.  I understand the emotions of the cast from Dawson's Creek better than I do this machine. ,1,0,0,0,0,0,0,0
165317,Anybody know is the SAE combo dual unit is up yet?,1,0,0,0,0,0,0,0
86069,"The store is partially powered by solar panels on the roof (although I'm not sure whether or not that extends to the EV chargers, as well.) The flatscreens hanging from the ceiling in front of the checkout stands show live stats of the panels' power generation.",1,0,0,0,0,1,0,0
272055,Error message even after reset _x1f610_,1,0,0,0,0,0,0,0
68678,"Level 3 charger had a big error message on the overhead screen, but it worked fine ... beyond the usual wrestling with the plug, that is. That's not unique to this one, though.",1,0,0,0,0,0,0,0
154174,L2 COMMUNICATION ERROR,1,0,0,0,0,0,0,0
222738,In and out.,0,0,0,0,0,0,0,0
175521,Charged today at service charging spot. No problem.,1,0,0,0,0,0,0,0
230873,DO NOT VISIT!!! Just got the boot. They are not public.,0,0,0,0,0,1,0,0
114225,It's available even when the library is closed. ,0,0,0,0,0,1,0,0
237569,6.58kW,0,0,0,0,0,0,1,0
138915,One station positioned on the south side of the building. Difficult to access if other vehicles are in the way. ,0,0,0,0,0,1,0,0
286201,Plenty of open slot on a Saturday afternoon,0,0,1,0,0,0,0,0
129597,Awesome place for a quick charge before heading to the coast from the valley. ,0,0,0,0,0,1,0,0
228170,Both occupied but not charging... Just parked there. ,0,0,1,0,0,0,0,0
286046,Juicy,0,0,0,0,0,0,0,0
290854,Chargers behind gate and Sunday hours don't start until 1pm.  Very inconvenient for road trip back to Atlanta.,0,1,0,0,0,1,0,0
217012,"Please add QC kw to all listings for our EV community, thank you!",0,0,0,0,1,0,0,0
131396,"July 2014 -- SEMA charger, requires card. In pay parking lot of hotel.  Tight space but successfully charged my Model S twice.",0,0,0,0,0,1,0,0
213569,Two level 2 chargers but Legrand but neither are powered on yet.,1,0,0,0,0,0,0,0
147366,"struggle to get the charger off the base, once it's off the base and plugged into the car my volt doesn't recognize it's plugged in. I have only ever had this problem at this charger. It is a huge struggle to get the charger unplugged from my car.",1,0,0,0,0,0,0,1
201330,"Level 2 operational, but level 3 charger not yet turned on. ",1,0,0,0,0,0,0,0
75115,They have a portable 14-50 outlet that they will set up for you if you call ahead.  I am charging at 24 miles an hour at the moment.  The valet was extremely helpful and the hotel is also very nice.,1,0,0,0,0,1,1,0
302296,1A up to 364 mi/hr. ,0,0,0,0,0,0,1,0
192090,The first HPWC wouldn't charge past 40 amps. second one was able to do 80 amps. Not sure if this was my car's fault or the chargers. The staff is super friendly! great place to charge.,0,0,0,0,0,1,1,0
244535,Charging just enough to get to London. Thanks again!,0,1,0,0,0,0,0,0
70673,First CHAdeMO DC QC in NE! Free 24/7 and no card or fob needed. Way to go!,1,0,0,1,0,1,0,0
55178,"EVSE station has been relocated to Tom Wood Aviation, 9917 willow View Rd, Fishers, IN 46038 @ the Indianapolis Metropolitan Airport",1,0,0,0,0,1,0,0
53562,Machine looked on and had a light but didn't register when I plugged in. Backtracked 18 miles to a Robabank location. Worked great there. ,1,0,0,0,0,1,0,0
248943,quick charger was not working,1,0,0,0,0,0,0,0
119028,we plugged in our volt no problem. went next door to applebees and ate while the car charged. had enuf to get us home. nice.,1,1,0,0,0,1,0,1
50625,Anyone know if it's up and running?,1,0,0,0,1,0,0,0
296381,Left screen smashed and not working.  Right working and charging successfully,1,0,0,0,0,0,0,0
222302,"Parked about 11:00 am on a Monday.  Several L2 spaces available.  Left about 3:00 pm.  Could have probably have received a full battery charge, but forgot to disable the programmed 80% in the car's system.  Parking was ""only"" $7.  I'm thinking this is a great place to fill up in downtown Seattle.  It's 61 miles from my home in Olympia.",0,0,0,1,0,0,1,0
238334,charging right now while the second spot is being ICE'd by a Volvo...,0,0,1,0,0,0,0,0
161899,Charging appears to be free. Parking is 25¢/hr on weekdays from 8a-5p. ,0,0,0,1,0,0,0,0
51401,phone 917-688-1110,0,0,0,0,1,0,0,0
127586,"Used this station on my way south from South Burlington to Tinmouth for SolarFest. Excellent rate of charge... Something like 30 miles of range added per hour plugged in. Apparently, the LEAF would have made it all the way to SolarFest without the extra charge here... I charged to full @ SolarFest, and drove the 77 miles home directly, and still had just under 40 % charge remaining on the battery!! :) Thanks Castleton, for making this range test possible!",0,1,0,0,0,0,1,0
131621,"only the slow charger works, 12mi/h for a Tesla s.",1,0,0,0,0,0,1,0
303677,Full on a Saturday at noon. ,0,0,1,0,0,0,0,0
156612,out of order :( ... really needed it too,1,0,0,0,0,0,0,0
142290,"Two Coulter leaves parked, one charging (11:35pm). West-most charger was available, but did not read my incard. Guest code worked fine. ",1,0,1,0,1,1,0,1
262757,First time user. Charge card is not yet active. Called the number on the charger and they set me up to charge immediately. Awesome service. ,0,0,0,1,0,0,0,0
75278,"Plugged in for a few minutes today while dropping off MIL at the airport.  Excellent, simple to use charging stations.  Just press the ""On"" button, grab the connector as it reels out of the housing, and plug-in.",1,0,0,0,1,1,0,0
183766,"Great station.  Working well.  A non-EV is parked in the 2nd spot, which be almost impossible for another car to charge.",1,0,1,0,0,1,0,0
41405,will move by 3:15pm,0,0,0,0,1,0,0,0
229394,what kind of dumbass agency takes out the cords from Thurs evening to Mon morning! need to call the PR person and express our dissatisfaction !,0,0,0,0,0,1,0,0
223857,"First seen on PlugShare via App Activity on April 17th, 2015.",1,0,0,0,0,0,0,0
185667,All chargers at this location are inoperable. Called the company and they said it would be days to weeks before they DM be fixed. ,1,0,0,0,0,0,0,0
60254,"Parking spot ice'd, but luckily the cable reached to the next spot over",1,0,1,0,0,0,0,0
217242,"i3 with Electronaut emblem was parked and not charging. It is no big deal now since it is not busy, but everyone should only stay parked here for no more than 30 minutes when using the DC charger.",1,0,0,0,1,0,0,0
125995,"Charged under the APUS Solar Canopy during the Jefferson County Chamber of Commerce monthly meeting, featuring a presentation from Mountain View Solar. Nice turn-out from the business community to learn about solar's many benefits and see ""Sun Power"" at work firsthand!",1,0,0,0,0,1,0,0
217516,Quick charge is down.  seems like ongoing issue because they have a sign up and it's circuit is turned off.  there is ONE level 2 charger but it's in use at this time. off to another location,1,0,0,0,0,0,0,0
56874,"Super-fast 70 Amp, complementary, EV Charging Station.  A short walk to grocery and drug stores; restaurants, fast food chains and coffee houses; an electronics store; a bowling alley; and one of the best sandwich shops in Santa Barbara:  The Country Meat Market. ",1,0,0,1,0,1,1,0
220174,Sorry gray volt and thanks for leaving a note allowing me to unplug you. I'll be sure to plug you in when I have enough charge to get home. I was bone dry. ,0,0,0,0,1,0,0,0
262957,Did a third 240v station really get added?,0,0,1,0,1,0,1,0
276801,"Passed by at 8am and nothing was open. Returned at 9:25 and saw 2 spots. I plugged and the other spot got taken in less than 60 seconds. This looks to be a busy spot during the day. No other spots open, but if there are ai'll update. I'll stay for a little over an hour.",0,0,1,0,1,0,0,0
52355,"No stations available as of 1:31PM. Just as I pulled out, another volt took my spot.",0,0,1,0,0,0,0,1
283961,Says it can do 69 amps,0,0,0,0,0,0,1,0
204338,"Left unit, touch screen not working, right one needed 2 attempts ",1,0,0,0,0,0,0,0
61684,Free,0,0,0,1,0,0,0,0
227712,"Finally after 20 tries, it worked then it stopped saying asking too much power",1,0,0,0,0,0,0,0
303268,"Security had to let me in this late, but they were very nice about it.",0,0,0,0,0,1,0,0
80300,Love the CHAdeMO!,1,0,0,0,0,0,0,0
219827,Drove Fusion Energi over to test drive a Volt. Was told only Volts can charge at dealer. When we left they were charging a Volt that was in for service. ,0,0,0,0,0,0,0,1
108093,"Peak charging power: 30 amps, 208 volts",1,0,0,0,0,0,0,0
107100,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
44111,spot was iced but location had a long cord seems to be working good jus hanging at roche brothers starbucks,1,0,1,0,0,1,0,0
207701,Just plugged in on the 5th floor.,0,0,0,0,1,0,0,0
81681,my favorite charging spot. no drama. a million chargers to choose from.,0,0,1,0,0,1,0,0
53021,Used it 12/5,1,0,0,0,0,0,0,0
231056,"I sent a message to Sema Connect and they say they can't initiate a service call. it has to come from the station owner, which I guess must be Walgreens. ",0,0,0,0,1,0,0,0
73248,Seems outlets fixed!,1,0,0,0,0,0,0,0
107238,"Peak charging power: 30 amps, 208 volts",1,0,0,0,0,0,0,0
117270,"Asked to move car twice. Car stopped charging in the middle of the night. U sure if they deactivated the hookup, but thankfully glen Allen isn't far.",0,0,0,0,0,1,0,0
64909,Eaton 70A; two parking places: one charger,1,0,1,0,0,0,1,0
128930,two 6kw chargers are available. very nice people. only trouble with the quick charger.,1,0,0,0,0,0,0,0
63092,On the very top level of the parking garage - along the north wall.,0,0,0,0,0,1,0,0
47087,Asked guard and they said it was restricted access,0,0,0,0,0,1,0,0
215409,SAE combo working,1,0,0,0,0,0,0,0
228296,"Just FYI, I think I am noticing that these Signet DC chargers do not like it when you turn the car on (radio mode or checking charge level mode) while charging! I had to restart again afterwords.",0,0,0,0,1,0,0,0
293593,On the right side.,0,0,0,0,0,1,0,0
171736,:-),0,0,0,0,0,0,0,0
263864,"When I used this site after it opened, I charged at around 44kW. Now it's down to just over 13kW. Not a good trend.",0,0,0,0,0,0,1,0
271310,Tried charging but system was off line.,1,0,0,0,0,0,0,0
142151,Both spots on 3rd level in use. ,0,0,1,0,0,0,0,0
68861,Very clean and nice place to charge. Close to mall and places to eat.,0,0,0,0,0,1,0,0
284741,Almost wasn't able to charge due to an event going on and security is directing/restricting access. ,0,0,0,0,0,1,0,0
78846,"Nice setup (clean & well lit), 2 Blink chargers 205v/24a (approx. 12mi/hr), parking costs $2 1st hr (max $24)",1,0,0,1,0,1,1,0
286390,location was great! free charging and charged perfectly. wish it could be more than 2 hours.  on a busy Saturday with lots going on there were 3 free spaces.,1,0,1,1,0,1,0,0
220398,"They just installed ""Tenant Use Only"" signs today, bummer!!",0,0,0,0,0,1,0,0
276319,Employee only!,0,0,1,0,0,0,0,0
185685,#3 still out of order.  #1 available. ,1,0,1,0,0,0,0,0
146062,charging for 30 min on QC.,1,0,0,0,0,0,0,0
172216,Charging on thanksgiving.  Dealership closed but able to access charger,0,0,1,0,0,1,0,1
284193,At the Greenlake PCC there a station. L1 not operating... 8/2/15,1,0,0,0,0,1,0,0
198682,This station has been operational since 2012. Ive charged here a few times early on when there were no other chargers around. Owner drove a Fit EV before they were even available im told. I thought for sure this station was already listed on plugshare in 2012. I remember posting a picture back then. ,1,0,0,0,0,0,0,0
55679,good location,0,0,0,0,0,1,0,0
260158,Worked like a charm!,1,0,0,0,0,0,0,0
60237,Saved our butts on the way to SCV!,1,1,0,0,0,0,0,0
99193,Good charge!,1,0,0,0,0,0,0,0
227000,Using L2 charger on north side of bldg. L3 ChaDeMo unit not yet working as of today. Salesman says they are going to install concrete posts around unit first. ,1,0,0,0,0,0,0,0
243022,"There are two EV stalls, and one charger. The charger is free. At this time, there is no time limit, and that has led to what I consider abuse of privileges. Even though I live right by the zoo, this is the FIRST time I've gotten to use that charger, because the Nissan LEAF drivers tend to leave their cars plugged in ALL DAY. Well guys, that's going to stop. I just talked to the parking manager there, and he's instituting a 2.5 hr EV limit for that lot. Let's learn from this, folks. We really need to respect other EV users, as well as the parking companies, and limit our charging times, especially at the free chargers. ",0,0,0,0,1,0,0,0
188951,Arrived from Tangent with 20% chargé,0,1,0,0,0,1,0,0
214715,all spots are taken,0,0,1,0,0,0,0,0
128330,Both level 2 chargers in use. using 110 wall outlet. ,0,0,1,0,0,0,0,0
68901,Unable to start session via card or with customer service.  ChargePoint will repair.,1,0,0,0,1,0,0,0
213584,Val is super nice. Call in advance. ,0,0,0,0,1,1,0,0
146391,Parked next to a charging PIP and a non plugged in Leaf,0,0,1,0,0,0,0,1
76733,"Packing up and going up a bit got me around the VW bug blocking the charger.

The wine is cheaper if I pick it up there. They cover the travel... Sort of.",0,1,1,0,0,1,0,1
228128,handicap iced,0,0,1,0,0,0,0,0
120633,Great location. Thanks Nissan! ,0,0,0,0,0,1,0,1
294741,This charger still doesn't work. ,1,0,0,0,0,0,0,0
63437,Blinks are disabled on weekends. L1 outlet was available though. ,1,0,0,0,0,1,0,0
86972,Wouldn't activate from my ChargePoint card this morning.  Called their 888 phone #.  They  quickly activated my session remotely.  They mentioned an open service ticket on this unit.  Worked great.  Quickly added about 30% to my Leaf's range for $0.54,1,0,0,1,1,0,1,1
69621,Used it Sat night. Need a Chargepoint card ( which I had) to unlock but I did get great auto texts from the station and was not charged  $ for the juice. Very positive experience. ,1,0,0,1,0,1,0,0
205193,"New signs, 16 hour time limit for charging",0,0,0,0,0,1,0,0
95323,"Was visiting the area for MDVolt.org 
College of Southern Maryland EV Meetup.   I try to always drive 100% EV, so I tried to charge here.  Unfortunately the card reader is broken.

Not to fear, there is an 800 number to call, or so I thought. Looks like no one is manning the phone Saturday morning. I had to look elsewhere for a charge.",1,0,0,0,1,1,0,1
86212,"both sides still down. I actually called blink and they have a huge backlog of repairs from the bankruptcy, but there was not even a ticket opened on this, i opened a new repair ticket so in the next 3-4 months it should be up and running! :-)",1,0,0,0,1,0,0,0
241727,"Don't charge here unless you want to pay $5.  This inconsistent, confusing setup is the reason why the dealership system sucks.  ",0,0,0,1,0,0,0,1
43832,Chargers are turned off after store hours. Could not charge at 7:15 am.,0,0,0,0,0,1,0,0
92017,The charger could not be used recently,1,0,0,0,0,0,0,0
57030,"Tony's LEAF on the ""BC2BC Return Trip"" (see http://www.mynissanleaf.com/viewtopic.php?f=31&t=9170)
Used both the QC and L2.  At 80% SOC (on GID meter) QC was still feeding 60Amps, and 9th BatteryTempBar popped up. By the time I had manually stopped the charge it was around 83% (GID meter) while the AV QC screen indicated 89%.  Completed with L2 to 93% (GID meter) during the final 30minutes of my stop.  Off to L2 land (California!).  Next stop: Yreka.",1,1,0,0,1,0,1,0
60353,4 Tesla Superchargers here. Next to Sony outlet and walking distance to In&Out Burger,1,0,1,0,0,1,0,1
208479,"Free, no evGo card needed either for now, however Plugshare will say occupied 24/7 for the J1772 charger so ignore that.",1,0,0,1,0,0,0,0
244389,Rolled in with 8 miles of range left. People at the dealership are nice.,0,1,0,0,0,1,0,0
74538,DCQC with 2 chargers here but looks like it is turned off and non-operational.,1,0,1,0,0,0,0,0
94043,90 minutes free parking,0,0,0,1,0,0,0,0
236437,Great!  Only one in use.  Nice weather for a hike.,0,0,1,0,0,0,0,0
194129,Quick charge works great!,1,0,0,0,0,0,0,0
290960,Great charger.  Shame on Panamera taking TWO SPACES.  SERIOUSLY!? ,1,0,1,0,0,0,0,0
286363,"4It took 45 minutes to activate my tap card. If you want to charge here, do yourself a favor, activate your tap card at home the day before you come. These machines are mislabeled, and pretty much impossible to use if you try to use a credit card.",1,0,0,1,0,0,0,0
170435,Out of order.,1,0,0,0,0,0,0,0
192693,Two EV cars not charging:-( Left a polite reminder to please be considerate:-),0,0,0,0,1,0,0,0
64640,"Not completely free.  $0 for the first 2 hours, then $2/hr"".",0,0,0,1,0,0,0,0
270677,Station still not repaired for L2... Hayward said they expect it to be serviced soon...,1,0,0,0,0,0,0,0
179619,it's working again,1,0,0,0,0,0,0,0
47687,QC working great,1,0,0,0,0,0,0,0
55823,"Charging is free, so is parking for two hours. 2 chargers are located on 2nd level",1,0,1,1,0,1,0,0
59168,Nice shopping center with lots of food places a Dick and a Petsmart. Puppy go groomed as I charged. ,1,0,0,0,0,1,0,0
262709,"No 1 here, Yes!",0,0,1,0,0,0,0,0
198449,"Red Robin,  Yummy ",0,0,0,0,0,1,0,0
188330,Just charging till this evening please don't unplug! I'll be back at 6pm to get it ,0,0,0,0,1,0,0,0
309319,Visited again on our way back to West Virginia from the Annapolis NDEW event. Many thanks to the Howard County government for this wonderful charging station!,0,1,0,0,0,1,0,0
133557,*Passing through town.....,0,0,0,0,0,1,0,0
204427,They even have a cafe right near the charger spots. they are pet friendly so I'd rent here if it was also close to where you work or have family.,0,0,0,0,0,1,0,0
200666,What is the charge for using these stations,0,0,0,0,1,0,0,0
248204,"Captain PLaneT here at Pinnacle Nissan CHAdeMO. Indeed it seems to be working fine, but has new looking and laminated ""Out Of Order"" signs posted on it.  ",1,0,0,0,0,1,0,1
279714,Charger next to wall has been broken for a while.   ,1,0,0,0,0,0,0,0
49026,"Free parking and free electrons for three spaces, right in front when you enter the parking lot.",0,0,1,1,0,1,0,0
147500,"The charging stations is down two levels at P2, take the second left after entering the garage from Front St. to get down there.",1,0,0,0,0,1,0,0
112870,convenient.  but only 1 charging station.  ,0,0,1,0,0,0,0,0
67689,"Works great, with blink card its $1.00 per hours . During summer on saturdays till 3pm they are blocked out by beaverton farmers market, ava coffee two blocks away",1,0,0,1,0,1,0,0
218180,"Charged, but faulted toward end of cycle.",1,0,0,0,0,0,0,0
296300,Called support about the station Tech is on site 8/25 and will provide update and potential go live of this station -- checkin created before location officially marked open,1,0,0,0,0,0,0,0
47845,It worked this time!  Very convenient. Close enough to the lodge for a quick rest stop. ,1,0,0,0,0,1,0,0
134231,Could not find it.  ,0,0,0,0,0,1,0,0
96527,"Quick charging is back in NE Portland! And the best part is that Blink installed those new Yazaki ""gun"" connectors. So much nicer than the old style. No lever. Just push them in to start then push the button to pull it back out when you're done.",1,0,0,0,0,1,0,0
233791,"Error code CE110 ""charger not available"" appears after test 1 starts. Brand new Tesla CHAdeMO adapter. ",1,0,0,0,0,0,0,0
277988,"chargers are NOT on the ""lower level"" of the parking garage.  They are on the top level.",0,0,0,0,0,1,0,0
290236,weekend fill up,1,0,0,0,0,0,0,0
307253,Used level 2.,1,0,0,0,0,0,0,0
167214,Awesome location!,0,0,0,0,0,1,0,0
144783,"A great free L2 charger, thanks Highland Chevron for the great location. FYI They have a very nice mini mart inside so its easy to pay it forward.",1,0,0,1,0,0,0,0
85817,QC worked great. Big screen has application error message. Placed call to blink support to notify them of issue.,1,0,0,0,1,0,0,0
138719,Still marked out of order as of Aug 20. Tried to activate it but didn't release charger.,1,0,0,0,0,0,0,0
242756,new station replaced the broken one that wouldn't unlock. works perfect now.,1,0,0,0,0,0,0,0
171289,Used the charger 2nd out from Whole Foods.,1,0,0,0,0,1,0,0
172216,Charging on thanksgiving.  Dealership closed but able to access charger,1,0,0,0,0,1,0,1
65323,"Great spot! Worth the few bucks to get in to a garage with government cars everywhere. 30A charge could be better, though. ",1,0,0,1,0,1,1,0
105315,#2 charger blocked by plug in gray Prius that charger says is not charging. White Prius in #1 is charging. ,1,0,1,0,0,0,0,0
271453,"Almost got ICEd, waved at them to beat it and they did!",0,0,1,0,0,0,0,0
234788,16 mph ,0,0,0,0,0,0,1,0
66053,Gate closed 11 am Saturday ,0,0,0,0,0,1,0,0
140534,10:30pm  only one here. very dark but very fast charge!!!!,0,0,0,0,0,1,1,0
256664,Charging level 2. 5 other EV's here. ,1,0,1,0,0,0,0,0
204332,The holiday inn does not have a large sign by the road.  Look for the building set back from the feeder road.  Turn is right before the Whataburger.,0,0,0,0,0,1,0,0
193229,ChargePoint  ticket number: 235190 was opened to document station down.,1,0,0,0,0,0,0,0
180196,"Error code on the screen, reported it to nrgevgo.",1,0,0,0,0,0,0,0
305048,"Charging station (both) working free of issues. I didn't have to pay for parking, thank you CSUN.",1,0,0,1,0,0,0,0
103584,"Sign says reserved for DYN vehicles.  I called the company and the employee said feel free to charge if the spot is available.  They also thanked me for checking, very friendly.  Deserted on weekends, so if you don't mind the 5-7 minute walk to Elm it is a great place to park while downtown.",0,0,1,0,0,1,0,0
84240,Quick charge is located near parts/service department key fob is located in the sales department. Charging is free and charged with no problem.,1,0,0,1,0,1,0,0
139668,works with ez-charge no charge to charge card no problems ,1,0,0,0,0,0,0,0
41267,Using the L1 port.,1,0,0,0,1,0,0,0
296471,"Web site as of 24 Aug 2015: ""Carlisle House Electric Vehicle chargers include both a dedicated Tesla charger and a Clipper Creek charger conforming to Electric Vehicle Supply Equipment (EVSE) Standards and Recommended Practices, including SAE J1772 NEC 625, UL 2231 and UL 2594. Compatible vehicles include: Tesla Model S, Chevy Volt, Fiat 500e, Honda Fit EV, Honda Accord Plug-in, Mitsubishi i-MIEV, Nissan Leaf, Ford Focus Electric, Ford C_Max Energi, Ford Fusion Energi, Smart Electric Drive, Toyota Prius Plug-in, Toyota RAV4 EV, and Wheego LiFe. And it's a No-Charge CHARGE for our guests!""",1,0,0,1,0,0,0,1
303683,Up on fifth floor. Will leave around 12:30pm. ,0,0,0,0,1,1,0,0
176080,Quick charger still broken ,1,0,0,0,0,0,0,0
46153,"North/Orange garage has 3 ""functional"" chargers. 2 work and 1 is currently out of order.  South/Green garage has 3 chargers that do NOT work. They don't have cell phone service in the garage needed to activate them. *Facepalm*",1,0,1,0,0,1,0,0
131428,Make immediate right when you enter parking lot.  They're next to the street.,0,0,0,0,0,1,0,0
226675,"Used the quick charge on my LEAF. Can't say enough about this charge station. If Marshall Autobody is open, you can sit inside while you charge. Nice on a cold day! Wonderful people. Friendly. ",0,0,0,0,0,1,0,0
236148,one spot open at the moment.,0,0,1,0,0,0,0,0
80045,"Roadster charging at 70amps  having lunch at Goshi sushi. Highly recommend both. 
Traveling from Los Gatos to Santa Barbara.",1,1,0,0,0,1,0,0
99111,Volt still in station. Has been here for 2 hours ,0,0,1,0,1,0,0,0
133774,"working well today.  looks like it is free, too.",1,0,0,1,0,0,0,0
106509,Charging on a beautiful Sunday morning in Novato...!,0,0,0,0,0,1,0,0
218312,Works fine! _x1f44d_,1,0,0,0,0,0,0,0
100910,Yeah for Dalton! ,0,0,0,0,0,1,0,0
79034,Zip cars or city vehicles only,0,0,0,0,0,1,0,1
58530,$.50/hours parking,0,0,0,1,0,1,0,0
214871,other charger in use by ford fusion,0,0,1,0,0,0,0,0
86116,2 J1772 Chargepoint Chargers. Need Chargepoint card. Slow chargers but do work. ,1,0,1,0,0,0,1,0
197906,"121V 12A, valet staff was very helpful.",0,0,0,0,0,1,1,0
127294,Anyone can use it 24x7,0,0,1,0,0,1,0,0
175647,"7:25 pm. I'm at 3 bars, 23 miles range, 17 degrees out.  Looks like 30A is possible from this Leviton charger.",1,1,0,0,0,0,0,0
95839,"Thanks for the free juice, Nissan!",0,0,0,1,0,0,0,1
50146,Still under construction.,0,0,0,0,0,1,0,0
73877,.49cts per kw even when we are buying stuff inside.,0,0,0,1,0,1,0,0
137162,I did just a 1 hour charge in the morning because my arrival was late on the night before.  Ask for room 15 which is the only right spot to charge during the night. Liverte.,0,0,0,0,0,1,0,0
56363,"Left charger worked fine, right charger has screen error.",1,0,0,0,0,1,0,0
187963,Screen shows out of order,1,0,0,0,0,0,0,0
225409,Only available from Monday-Thursday 8am-5pm,0,0,0,0,0,1,0,0
126672,"6 stations at this location.  super convenient to park, restaurants etc.  worked great for me.  added about 10 kw in about 90 minutes",0,0,1,0,0,1,0,0
169121,Blink fees apply,0,0,0,1,0,0,0,0
23017,Thanks very busy dealership but happy to allow use of qcdc,0,0,0,0,0,0,0,1
226725,"DC charge is not working. After I wait for 15 minutes, they reset the charger. But even after it was not working. ",1,0,0,0,0,0,0,0
228179,white BMW i3 sae fast charger,1,0,0,0,0,0,0,1
137505,"Whoever plugged in the Miev, thank you,  but please make sure it clicks into place next time. Not sure when you did it, but the whole time was wasted not charging. poop.",0,0,0,0,1,0,0,0
178928,Using the L1 port.,1,0,0,0,0,0,0,0
185895,Charger on left still down.,1,0,0,0,0,0,0,0
221088,Combo unit is out of order.  Chademo was in alarm state and had to reset before using....,1,0,0,0,0,0,0,0
183495,Frontier restaurant nearby. 16 degrees. No other vehicles charging. 328 mph.,0,0,0,0,0,1,1,0
248425,This new chademo is installed for a month now but still not switched on!,1,0,0,0,0,0,0,0
1154,What the crap!  A Nissan dealership that has closed gates on Sunday!  Useless for those who want to charge here on Sunnday. The dealership needs yo rethink this.   Also no assigned spaces.  Charging station on a disabled spot.  OMGosh.   Dr. Raza Khan,0,0,1,0,0,1,0,1
81647,brand new charging station,1,0,1,0,0,0,0,0
